Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;1;1608;64;MCS2_0;1;0;861.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;1;1608;64;MCS2_0;1;0;861.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;2;1608;64;MCS2_0;1;0;861.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;2;1608;64;MCS2_0;1;0;861.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;2;1608;64;MCS2_0;1;0;861.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;5;1608;64;MCS2_0;0.8;0;860;1;6
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;5;1608;64;MCS2_0;1;0;860;1;6
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;5;1608;64;MCS2_0;1;0;860;1;6
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;1;2144;64;MCS2_0;1;0;861.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;1;2144;64;MCS2_0;1;0;861.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;1;2144;64;MCS2_0;1;0;861.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;2;2144;64;MCS2_0;1;0;861.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;2;2144;64;MCS2_0;1;0;861.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;2;2144;64;MCS2_0;1;0;861.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;5;2144;64;MCS2_0;0.8;0;860;1;6
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;5;2144;64;MCS2_0;1;0;860;1;6
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;5;2144;64;MCS2_0;1;0;860;1;6
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;1;2680;64;MCS2_0;1;0;868.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;1;2680;64;MCS2_0;1;0;868.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;1;2680;64;MCS2_0;1;0;868.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;2;2680;64;MCS2_0;1;0;868.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;2;2680;64;MCS2_0;1;0;868.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;2;2680;64;MCS2_0;1;0;868.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;5;2680;64;MCS2_0;0.8;0;867;1;6
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;5;2680;64;MCS2_0;1;0;867;1;6
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;5;2680;64;MCS2_0;1;0;867;1;6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;1;3216;64;MCS2_0;1;0;868.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;1;3216;64;MCS2_0;1;0;868.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;1;3216;64;MCS2_0;1;0;868.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;2;3216;64;MCS2_0;1;0;868.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;2;3216;64;MCS2_0;1;0;868.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;2;3216;64;MCS2_0;1;0;868.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;5;3216;64;MCS2_0;0.8;0;867;1;6
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;5;3216;64;MCS2_0;1;0;867;1;6
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;5;3216;64;MCS2_0;1;0;867;1;6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;1;536;96;MCS2_0;13.6;0.2;10134.3;8631.1;10461.9
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;1;536;96;MCS2_0;5;0.2;6100.4;4535.8;5789.8
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;1;536;96;MCS2_0;13.1;0.1;3759.3;2321.4;2841.7
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;2;536;96;MCS2_0;34;1;13265.2;9760.5;13072.2
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;2;536;96;MCS2_0;39.9;1;8416.4;5009.2;6759.6
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;2;536;96;MCS2_0;21.2;1;5773.4;2520.5;3317.9
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;5;536;96;MCS2_0;0;1;11812;8031.5;17735.6
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;5;536;96;MCS2_0;61.3;1;7890.4;4173.2;9236.6
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;5;536;96;MCS2_0;61.4;1;5922.4;2288.1;4623.2
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;1;1072;96;MCS2_0;0.9;0.1;8432.2;7218.6;8717.5
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;1;1072;96;MCS2_0;0.9;0.1;5952.1;4610.5;5623.4
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;1;1072;96;MCS2_0;1.2;0.1;3727;2321.2;2841.5
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;2;1072;96;MCS2_0;0.8;0.1;10458.9;9245.2;10744.7
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;2;1072;96;MCS2_0;0.8;0.1;6359.9;4805.2;5490
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;2;1072;96;MCS2_0;6.9;0.1;4017;2450.2;2713.1
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;5;1072;96;MCS2_0;12.4;0.5;9467.4;7716.9;11615.1
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;5;1072;96;MCS2_0;10.9;0.5;6416.8;4111.2;6145.5
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;5;1072;96;MCS2_0;19.2;0.5;4556.1;2191.8;2969
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;1;1608;96;MCS2_0;1;0;1303.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;1;1608;96;MCS2_0;1;0;1303.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;1;1608;96;MCS2_0;1;0;1303.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;2;1608;96;MCS2_0;1;0;1303.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;2;1608;96;MCS2_0;1;0;1303.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;2;1608;96;MCS2_0;1;0;1303.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;5;1608;96;MCS2_0;0.8;0;1302;1;6
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;5;1608;96;MCS2_0;1;0;1302;1;6
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;5;1608;96;MCS2_0;1;0;1302;1;6
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;1;2144;96;MCS2_0;1;0;1303.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;1;2144;96;MCS2_0;1;0;1303.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;1;2144;96;MCS2_0;1;0;1303.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;2;2144;96;MCS2_0;1;0;1303.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;2;2144;96;MCS2_0;1;0;1303.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;2;2144;96;MCS2_0;1;0;1303.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;5;2144;96;MCS2_0;0.8;0;1302;1;6
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;5;2144;96;MCS2_0;1;0;1302;1;6
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;5;2144;96;MCS2_0;1;0;1302;1;6
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;1;2680;96;MCS2_0;1;0;1310.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;1;2680;96;MCS2_0;1;0;1310.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;1;2680;96;MCS2_0;1;0;1310.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;2;2680;96;MCS2_0;1;0;1310.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;2;2680;96;MCS2_0;1;0;1310.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;2;2680;96;MCS2_0;1;0;1310.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;5;2680;96;MCS2_0;0.8;0;1309;1;6
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;5;2680;96;MCS2_0;1;0;1309;1;6
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;5;2680;96;MCS2_0;1;0;1309;1;6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;1;3216;96;MCS2_0;1;0;1310.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;1;3216;96;MCS2_0;1;0;1310.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;1;3216;96;MCS2_0;1;0;1310.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;2;3216;96;MCS2_0;1;0;1310.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;2;3216;96;MCS2_0;1;0;1310.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;2;3216;96;MCS2_0;1;0;1310.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;1;5;3216;96;MCS2_0;0.8;0;1309;1;6
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;2;5;3216;96;MCS2_0;1;0;1309;1;6
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_0;10;4;5;3216;96;MCS2_0;1;0;1309;1;6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;1;536;128;MCS2_0;13.5;0.2;10690.5;8631.9;10462.8
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;1;536;128;MCS2_0;4.9;0.2;6656.7;4536.7;5791.1
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;1;536;128;MCS2_0;13.1;0.1;4258.8;2322.1;2842.5
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;2;536;128;MCS2_0;34;1;14275.2;9761.4;13073.4
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;2;536;128;MCS2_0;40.1;1;9426.5;5010.2;6760.9
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;2;536;128;MCS2_0;21.1;1;6783.4;2521.4;3319.1
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;5;536;128;MCS2_0;0;1;12821;8031.5;17735.6
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;5;536;128;MCS2_0;61.8;1;8900.4;4174;9238.1
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;5;536;128;MCS2_0;61.1;1;6932.7;2289.1;4625
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;1;1072;128;MCS2_0;0.9;0.1;8931.4;7219.5;8718.7
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;1;1072;128;MCS2_0;0.9;0.1;6451.5;4611.2;5624.1
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;1;1072;128;MCS2_0;1.2;0.1;4227.1;2322.1;2842
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;2;1072;128;MCS2_0;0.8;0.1;10958.2;9246.2;10746
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;2;1072;128;MCS2_0;0.8;0.1;6860;4806.6;5492.1
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;2;1072;128;MCS2_0;6.9;0.1;4516.6;2451.1;2714.1
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;5;1072;128;MCS2_0;12.8;0.5;10193.1;7717.8;11615.3
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;5;1072;128;MCS2_0;10.8;0.5;7174.4;4111.7;6146.3
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;5;1072;128;MCS2_0;19.2;0.5;5282.4;2192.6;2970
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;1;1608;128;MCS2_0;1;0;1745.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;1;1608;128;MCS2_0;1;0;1745.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;1;1608;128;MCS2_0;1;0;1745.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;2;1608;128;MCS2_0;1;0;1745.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;2;1608;128;MCS2_0;1;0;1745.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;2;1608;128;MCS2_0;1;0;1745.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;5;1608;128;MCS2_0;0.8;0;1744;1;6
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;5;1608;128;MCS2_0;1;0;1744;1;6
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;5;1608;128;MCS2_0;1;0;1744;1;6
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;1;2144;128;MCS2_0;1;0;1745.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;1;2144;128;MCS2_0;1;0;1745.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;1;2144;128;MCS2_0;1;0;1745.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;2;2144;128;MCS2_0;1;0;1745.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;2;2144;128;MCS2_0;1;0;1745.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;2;2144;128;MCS2_0;1;0;1745.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;5;2144;128;MCS2_0;0.8;0;1744;1;6
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;5;2144;128;MCS2_0;1;0;1744;1;6
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;5;2144;128;MCS2_0;1;0;1744;1;6
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;1;2680;128;MCS2_0;1;0;1752.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;1;2680;128;MCS2_0;1;0;1752.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;1;2680;128;MCS2_0;1;0;1752.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;2;2680;128;MCS2_0;1;0;1752.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;2;2680;128;MCS2_0;1;0;1752.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;2;2680;128;MCS2_0;1;0;1752.2;2.1;7.2
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;5;2680;128;MCS2_0;0.8;0;1751;1;6
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;5;2680;128;MCS2_0;1;0;1751;1;6
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;5;2680;128;MCS2_0;1;0;1751;1;6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;1;3216;128;MCS2_0;1;0;1752.3;2.3;7.3
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;1;3216;128;MCS2_0;1;0;1752.3;2.3;7.3
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;1;3216;128;MCS2_0;1;0;1752.3;2.3;7.3
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;2;3216;128;MCS2_0;1;0;1752.2;2.1;7.2
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;2;3216;128;MCS2_0;1;0;1752.2;2.1;7.2
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;2;3216;128;MCS2_0;1;0;1752.2;2.1;7.2
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;2;5;3216;128;MCS2_0;1;0;1751;1;6
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;1;5;3216;128;MCS2_0;0.8;0;1751;1;6
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_0;10;4;5;3216;128;MCS2_0;1;0;1751;1;6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;1;1;536;2;MCS2_0;4.06666666666667;1;7362.6;7358.46666666667;8234
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;2;1;536;2;MCS2_0;11.6;1;4036.13333333333;4006.86666666667;4555
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;4;1;536;2;MCS2_0;2.6;1;2087.66666666667;2060.2;2307.2
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;1;2;536;2;MCS2_0;0;1;2920.8;2757.8;3640.8
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;2;2;536;2;MCS2_0;0;1;2844.13333333333;2648.13333333333;3601.6
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;4;2;536;2;MCS2_0;13.6666666666667;1;2358.4;2160.46666666667;2758.26666666667
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;1;5;536;2;MCS2_0;0;1;570.066666666667;478;1252.6
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;2;5;536;2;MCS2_0;0;1;584.133333333333;488.133333333333;1306.86666666667
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_0;15;4;5;536;2;MCS2_0;0;1;1094.86666666667;833.6;1760.13333333333
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;1;1;1072;2;MCS2_0;0.0666666666666667;0.133333333333333;8148.93333333333;8143.66666666667;8197.6
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;2;1;1072;2;MCS2_0;0.866666666666667;0.133333333333333;4111.26666666667;4106;4176.06666666667
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;4;1;1072;2;MCS2_0;0.866666666666667;0.133333333333333;2089.2;2083.93333333333;2154
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;1;2;1072;2;MCS2_0;0.533333333333333;0.133333333333333;8823.66666666667;8818.46666666667;8872.4
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;2;2;1072;2;MCS2_0;0.866666666666667;0.133333333333333;4423.6;4418.4;4488.46666666667
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;4;2;1072;2;MCS2_0;0.866666666666667;0.133333333333333;2224;2218.8;2288.86666666667
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;1;5;1072;2;MCS2_0;0;1;236.066666666667;235;608.333333333333
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate2Nsta15DataModeMCS2_0;15;2;5;1072;2;MCS2_0;0;1;390.8;351.133333333333;844.133333333333
