Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;DropTCPTxBufferExceeded
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;5;536;8;MCS2_8;0;1;1024.4;842.2;4034.5;0;478.2;0
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;1072;8;MCS2_8;0;1;1182.7;1161.3;2700.6;2.2;105.9;0
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;1;1072;8;MCS2_8;0;1;904.2;885.1;2433.3;0;177;0
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;1;1072;8;MCS2_8;0;1;878.3;857;2464.1;0;324.8;0
NGroup8NRawSlotNum1TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;1;1072;8;MCS2_8;0;1;899.6;879.9;2486.7;0;601.9;0
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;2;1072;8;MCS2_8;0;1;651.4;629.8;2156.8;0;101.9;0
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;2;1072;8;MCS2_8;0;1;660.2;636.8;2174.9;0;162.7;0
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;2;1072;8;MCS2_8;0;1;664;633.6;2235.9;0;291;0
NGroup8NRawSlotNum2TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;2;1072;8;MCS2_8;0;1;664.3;633.3;2240.9;0;527;0
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;1072;8;MCS2_8;0;1;514.4;470.2;1997.5;0;97.6;0
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;5;1072;8;MCS2_8;0;1;522.2;477.6;2012.7;0;149;0
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;5;1072;8;MCS2_8;0;1;549.7;474.8;2087.9;0;258.2;0
NGroup8NRawSlotNum5TCPSegmentSize1072IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;5;1072;8;MCS2_8;0;1;549.7;474.8;2087.9;0;457;0
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;1608;8;MCS2_8;0;1;810.1;801.5;2071.7;0;106.5;0
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;1;1608;8;MCS2_8;0;1;671.7;664;1933.5;0;175.2;0
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;1;1608;8;MCS2_8;0;1;693.8;683;1956.9;0;316.8;0
NGroup8NRawSlotNum1TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;1;1608;8;MCS2_8;0;1;699.9;689.5;1962.3;0;579.3;0
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;2;1608;8;MCS2_8;0;1;472.6;460.7;1725.7;0;100.9;0
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;2;1608;8;MCS2_8;0;1;489.4;475.1;1740.3;0;156.9;0
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;2;1608;8;MCS2_8;0;1;526.4;505.1;1778.9;0;283.1;0
NGroup8NRawSlotNum2TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;2;1608;8;MCS2_8;0;1;512.8;491.6;1762.9;0;510;0
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;1608;8;MCS2_8;0;1;463.1;390.2;1651.9;0;100;0
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;5;1608;8;MCS2_8;0;1;461.5;388.6;1651.2;0;151.7;0
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;5;1608;8;MCS2_8;0;1;495.9;411;1678.3;0;263.1;0
NGroup8NRawSlotNum5TCPSegmentSize1608IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;5;1608;8;MCS2_8;0;1;495.9;411;1678.3;0;466;0
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;2144;8;MCS2_8;0;1;518.5;516.4;1281.2;0;105.2;0
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;1;2144;8;MCS2_8;0;1;481.8;479.8;1246.8;0;167.5;0
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;1;2144;8;MCS2_8;0;1;484;480.6;1277;0;292.6;0
NGroup8NRawSlotNum1TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;1;2144;8;MCS2_8;0;1;485.6;481.8;1273.9;0;539.5;0
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;2;2144;8;MCS2_8;0;1;343.7;342.7;1104.9;0;99;0
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;2;2144;8;MCS2_8;0;1;352.7;351.2;1114.8;0;150.3;0
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;2;2144;8;MCS2_8;0;1;362.9;353;1139.7;0;260.7;0
NGroup8NRawSlotNum2TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;2;2144;8;MCS2_8;0;1;371.9;361.8;1148.3;0;468.3;0
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;2144;8;MCS2_8;0;1;281.9;281.9;1042.1;0;101.7;0
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;5;2144;8;MCS2_8;0;1;281.9;281.9;1045.7;0;154.3;0
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;5;2144;8;MCS2_8;0;1;283.9;282.4;1048.3;0;268.4;0
NGroup8NRawSlotNum5TCPSegmentSize2144IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;5;2144;8;MCS2_8;0;1;283.9;282.4;1048.3;0;475.6;0
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;2680;8;MCS2_8;0;1;755.7;754.1;1769;0;128.9;0
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;1;2680;8;MCS2_8;0;1;648.5;645.7;1661.8;0;207.2;0
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;1;2680;8;MCS2_8;0;1;661.7;658.2;1717.2;0;368.3;0
NGroup8NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;1;2680;8;MCS2_8;0;1;649.3;645.4;1699.7;0;682.3;0
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;2;2680;8;MCS2_8;0;1;456;453.2;1468.2;0;114.8;0
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;2;2680;8;MCS2_8;0;1;462.1;457.9;1475.9;0;176.4;0
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;2;2680;8;MCS2_8;0;1;490;476.3;1538.5;0;314.4;0
NGroup8NRawSlotNum2TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;2;2680;8;MCS2_8;0;1;477.7;465.5;1525.7;0;566.3;0
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;2680;8;MCS2_8;0;1;344.8;344.7;1362.1;0;108.4;0
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;5;2680;8;MCS2_8;0;1;344.7;344.7;1369.5;0;164.7;0
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;5;2680;8;MCS2_8;0;1;467.6;404;1537.3;0;284.7;0
NGroup8NRawSlotNum5TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;5;2680;8;MCS2_8;0;1;467.2;402.9;1535.9;0;505.2;0
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;3216;8;MCS2_8;0;1;754;752.2;1768.6;0;131;0
NGroup8NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;1;3216;8;MCS2_8;0;1;646.6;642.5;1691.9;0;701;0
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;1;3216;8;MCS2_8;0;1;646;643.6;1660.4;0;211.6;0
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;1;3216;8;MCS2_8;0;1;658.8;654.9;1707.6;0;379.9;0
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;2;3216;8;MCS2_8;0;1;459.1;454.9;1472.6;0;117.7;0
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;2;3216;8;MCS2_8;0;1;460.4;456.5;1475.6;0;181.6;0
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;2;3216;8;MCS2_8;0;1;476.9;465.9;1520.7;0;326.2;0
NGroup8NRawSlotNum2TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;2;3216;8;MCS2_8;0;1;484;471.6;1532.1;0;586.8;0
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;5;3216;8;MCS2_8;0;1;343.6;343.6;1362.2;0;109.6;0
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;2;5;3216;8;MCS2_8;0;1;343.6;343.6;1364.7;0;166.9;0
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;4;5;3216;8;MCS2_8;0;1;460.8;399.8;1531.3;0;289.5;0
NGroup8NRawSlotNum5TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;8;5;3216;8;MCS2_8;0;1;460.8;399.8;1531.3;0;514.2;0
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;536;16;MCS2_8;0;1;5318.4;5192;11339.3;57.7;401.4;1
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;1;536;16;MCS2_8;0;1;3585.5;3465.8;9696.3;0;179.9;0
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;1;536;16;MCS2_8;0;1;3667.5;3532.8;9998;0;310.6;0
NGroup8NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;1;536;16;MCS2_8;0;1;3707.2;3485.7;8429.2;0;35546.1;68.2
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;536;16;MCS2_8;0;1;2507.8;2370.4;8465.9;6.5;103.3;0
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;2;536;16;MCS2_8;0;1;2530.9;2386.9;8543.7;0;164.7;0
NGroup8NRawSlotNum2TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;2;536;16;MCS2_8;17.7;1;2775.4;2487;8470;17.7;32029;23.3
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;536;16;MCS2_8;0;1;2624.4;2445.8;8854.6;0;300.5;0
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;536;16;MCS2_8;0;1;1848.9;1605.5;7665.6;2.9;99.2;0
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;5;536;16;MCS2_8;0;1;1870.3;1623.5;7720.2;0;153.4;0
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;5;536;16;MCS2_8;0;1;2042;1676.6;8061;0;268.1;0
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;5;536;16;MCS2_8;8.8;1;2247;1736.3;8043.7;8.8;22864.4;0.1
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;1072;16;MCS2_8;0;1;2314.5;2279.6;5343.8;3.8;107.1;0
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;1;1072;16;MCS2_8;0;1;1788.2;1754.5;4839;0;178;0
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;1;1072;16;MCS2_8;0;1;1806.2;1762.2;4987.5;0;321.6;0
NGroup8NRawSlotNum1TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;1;1072;16;MCS2_8;0;1;1857.3;1805.3;5043.7;0;545.4;0
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;1072;16;MCS2_8;0;1;1297.5;1255.8;4302.1;0.3;104;0
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;2;1072;16;MCS2_8;0;1;1319;1276;4347.8;0;161.6;0
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;1072;16;MCS2_8;0;1;1329;1264.3;4470.4;0;292.8;0
NGroup8NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;2;1072;16;MCS2_8;0;1;1392.1;1300.6;4522.5;0;484.1;0
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;1072;16;MCS2_8;0;1;1033.6;943.6;3993.5;1.8;98.2;0
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;5;1072;16;MCS2_8;0;1;1047.2;956.8;4016.6;0;149.5;0
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;5;1072;16;MCS2_8;0;1;1105.1;949.1;4171.3;0;258.6;0
NGroup8NRawSlotNum5TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;5;1072;16;MCS2_8;0;1;1174.5;967.1;4193.4;0;412.9;0
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;1608;16;MCS2_8;0;1;1591;1575;4106.3;0;106.6;0
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;1;1608;16;MCS2_8;0;1;1348.9;1333.8;3862.2;0;175.9;0
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;1;1608;16;MCS2_8;0;1;1408.4;1380.9;3921.2;0;312.4;0
NGroup8NRawSlotNum1TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;1;1608;16;MCS2_8;0;1;1411.4;1377;3928.4;0;526.8;0
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;1608;16;MCS2_8;0;1;958.6;936.4;3460.8;0;101.6;0
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;2;1608;16;MCS2_8;0;1;974.7;947.1;3473.1;0;158;0
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;1608;16;MCS2_8;0;1;1029.4;989.8;3528.5;0;283.3;0
NGroup8NRawSlotNum2TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;2;1608;16;MCS2_8;0;1;1046.5;981.9;3525.5;0;467.7;0
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;1608;16;MCS2_8;0;1;920.7;773.2;3292.4;0;100.5;0
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;5;1608;16;MCS2_8;0;1;917.8;772;3293;0;152.1;0
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;5;1608;16;MCS2_8;0;1;989.2;820.5;3349.9;0;264;0
NGroup8NRawSlotNum5TCPSegmentSize1608IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;5;1608;16;MCS2_8;0;1;1091.8;835.2;3361.5;0;423;0
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;2144;16;MCS2_8;0;1;1021.3;1017.3;2540.2;0;105.3;0
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;1;2144;16;MCS2_8;0;1;977.7;973.2;2500.9;0;168.6;0
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;1;2144;16;MCS2_8;0;1;975.9;969;2552.5;0;296;0
NGroup8NRawSlotNum1TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;1;2144;16;MCS2_8;0;1;989.7;979.9;2567.9;0;498.5;0
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;2144;16;MCS2_8;0;1;689.3;687.6;2207;0;99.3;0
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;2;2144;16;MCS2_8;0;1;696.2;694;2214.8;0;150.1;0
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;2144;16;MCS2_8;0;1;727.4;707.6;2273.2;0;262.9;0
NGroup8NRawSlotNum2TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;2;2144;16;MCS2_8;0;1;754.1;722.9;2294.1;0;433.6;0
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;2144;16;MCS2_8;0;1;556.8;556.8;2070.8;0;101.9;0
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;5;2144;16;MCS2_8;0;1;556.8;556.8;2076.7;0;154.5;0
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;5;2144;16;MCS2_8;0;1;564.1;561.1;2086.5;0;268.4;0
NGroup8NRawSlotNum5TCPSegmentSize2144IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;5;2144;16;MCS2_8;0;1;578.3;567.7;2096;0;462;0
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;2680;16;MCS2_8;0;1;1519.5;1514.2;3537.2;0;129.1;0
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;1;2680;16;MCS2_8;0;1;1306.1;1301.2;3329.7;0;207.9;0
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;1;2680;16;MCS2_8;0;1;1326.6;1317.8;3428.3;0;369;0
NGroup8NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;1;2680;16;MCS2_8;0;1;1329.1;1320;3431.6;0;635.1;0
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;2680;16;MCS2_8;0;1;914.8;910.2;2935;0;115.6;0
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;2;2680;16;MCS2_8;0;1;924.6;918.6;2946.9;0;176.2;0
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;2680;16;MCS2_8;0;1;973.5;946.7;3060.4;0;316.3;0
NGroup8NRawSlotNum2TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;2;2680;16;MCS2_8;0;1;983.7;945.2;3065.1;0;533;0
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;2680;16;MCS2_8;0;1;690.3;690.1;2719.8;0;108.5;0
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;5;2680;16;MCS2_8;0;1;689.7;689.3;2734.4;0;164.7;0
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;5;2680;16;MCS2_8;0;1;935.2;807.3;3069.9;0;284.5;0
NGroup8NRawSlotNum5TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;5;2680;16;MCS2_8;0;1;1009.9;805;3062.1;0;470.1;0
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;3216;16;MCS2_8;0;1;1520.5;1515.9;3544.1;0;131.8;0
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;1;3216;16;MCS2_8;0;1;1268.8;1264.4;3293.5;0;211.5;0
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;1;3216;16;MCS2_8;0;1;1309.5;1301;3404.7;0;377.8;0
NGroup8NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;1;3216;16;MCS2_8;0;1;1323;1310.6;3419.6;0;654.5;0
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;3216;16;MCS2_8;0;1;919.8;912.7;2942.3;0;118;0
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;2;3216;16;MCS2_8;0;1;918.8;910.5;2943.2;0;182.4;0
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;2;3216;16;MCS2_8;0;1;939.8;917.8;3021.8;0;323.4;0
NGroup8NRawSlotNum2TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;2;3216;16;MCS2_8;0;1;977.5;938.3;3052;0;553.8;0
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;5;3216;16;MCS2_8;0;1;691.4;691.4;2722.4;0;110.4;0
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;2;5;3216;16;MCS2_8;0;1;690.1;690;2725.2;0;168.1;0
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;4;5;3216;16;MCS2_8;0;1;931.4;808;3069.6;0;290.1;0
NGroup8NRawSlotNum5TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;8;5;3216;16;MCS2_8;0;1;1012.5;808.6;3058.1;0;488.5;0
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;1;536;32;MCS2_8;0;1;10684.4;10451.9;22803.2;135.1;106.1;0
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;2;1;536;32;MCS2_8;0;1;7278.8;7019.6;19505.5;0;152.3;0
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;4;1;536;32;MCS2_8;0;1;7373;6916.2;16530.6;0;18850.1;156.1
NGroup8NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;8;1;536;32;MCS2_8;0;1;4184;3470.1;8399.8;0;42311.4;565.4
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;2;2;536;32;MCS2_8;0;1;5117.8;4811.7;17167.2;0;132.9;0
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;2;536;32;MCS2_8;0;1;5053.7;4783.2;16991.6;12.3;102.4;0
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;4;2;536;32;MCS2_8;0;1;5397.5;4821.6;16593;0;18584.7;61.7
NGroup8NRawSlotNum2TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;8;2;536;32;MCS2_8;35.3;1;3304.2;2523.9;8504.9;35.3;49173.3;518.3
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;5;536;32;MCS2_8;0;1;3764.7;3268.4;15401.2;3.3;100.1;0
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;2;5;536;32;MCS2_8;0;1;3794.3;3275.4;15502.6;0;129.1;0
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;4;5;536;32;MCS2_8;0;1;4449.7;3446.5;15869.1;0;18349.5;5.3
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;8;5;536;32;MCS2_8;59.5;1;2775.3;1770.9;8037.4;59.4;59089.6;483.6
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;1;1072;32;MCS2_8;0;1;4645;4569.2;10710.1;10.8;105.7;0
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_8;10;2;1;1072;32;MCS2_8;0;1;3567.2;3500.9;9690.9;0;176.6;0
